,0
8585,cheddarcheese
8586,salt
8587,pepper
8588,water
8589,butter
8590,buttermilk
8591,milk
8592,rice
8593,flour
8594,sunflower
8595,sunfloweroil
8596,cumin
8597,mustard
8598,asafoetida
8599,salt
8600,sugar
8601,peanut
8602,peanutoil
8603,rice
8604,corn
8605,sweetcorn
8606,onion
8607,mustard
8608,ginger
8609,asafoetida
8610,salt
8611,sunflower
8612,sunfloweroil
8613,rice
8614,asafoetida
8615,cumin
8616,ginger
8617,turmeric
8618,salt
8619,millet
8620,water
8621,mustard
8622,coriander
8623,onion
8624,salt
8625,rice
8626,ghee
8627,anise
8628,staranise
8629,cinnamon
8630,cardamom
8631,clove
8632,chicken
8633,sunflower
8634,sunfloweroil
8635,ginger
8636,garlic
8637,onion
8638,tomato
8639,salt
8640,coriander
8641,yogurt
8642,mint
8643,yogurt
8644,flour
8645,ginger
8646,garlic
8647,turmeric
8648,salt
8649,ghee
8650,clove
8651,corn
8652,pepper
8653,cumin
8654,fenugreek
8655,asafoetida
8656,gingergarlicpaste
8657,onion
8658,carrot
8659,lemon
8660,lemonjuice
8661,coriander
8662,mint
8663,tamarind
8664,salt
8665,rice
8666,rice
8667,basmatirice
8668,clove
8669,cinnamon
8670,corn
8671,pepper
8672,cardamom
8673,ghee
8674,onion
8675,tomato
8676,ginger
8677,peas
8678,coriander
8679,salt
8680,mushroom
8681,yogurt
8682,turmeric
8683,lemon
8684,lemonjuice
8685,corn
8686,pepper
8687,clove
8688,fenugreek
8689,cumin
8690,coriander
8691,garlic
8692,tamarind
8693,ghee
8694,salt
8695,radish
8696,yogurt
8697,salt
8698,sunflower
8699,sunfloweroil
8700,mustard
8701,asafoetida
8702,coriander
8703,corn
8704,pepper
8705,cumin
8706,turmeric
8707,turmeric
8708,tomato
8709,apple
8710,pineapple
8711,pine
8712,cumin
8713,coriander
8714,lemon
8715,salt
8716,lemonjuice
8717,ghee
8718,mustard
8719,clove
8720,garlic
8721,asafoetida
8722,emu
8723,flour
8724,salt
8725,ghee
8726,water
8727,cheese
8728,coconut
8729,chocolate
8730,sunflower
8731,sunfloweroil
8732,pasta
8733,cherry
8734,tomato
8735,cherrytomato
8736,pepper
8737,capsicum
8738,olive
8739,spinach
8740,basil
8741,cheese
8742,fetacheese
8743,lemon
8744,lemonjuice
8745,corn
8746,clove
8747,garlic
8748,salt
8749,taco
8750,rice
8751,basmatirice
8752,onion
8753,tomato
8754,ginger
8755,garlic
8756,turmeric
8757,sunflower
8758,sunfloweroil
8759,ghee
8760,cardamom
8761,clove
8762,cinnamon
8763,anise
8764,staranise
8765,mace
8766,corn
8767,pepper
8768,fennel
8769,gingergarlicpaste
8770,okra
8771,tamarind
8772,lemon
8773,turmeric
8774,coconut
8775,coconutoil
8776,mustard
8777,asafoetida
8778,salt
8779,fenugreek
8780,rice
8781,onion
8782,coriander
8783,mint
8784,lemon
8785,lemonjuice
8786,cumin
8787,salt
8788,mango
8789,cumin
8790,mustard
8791,fenugreek
8792,fennel
8793,sunflower
8794,sunfloweroil
8795,asafoetida
8796,turmeric
8797,coriander
8798,garammasala
8799,salt
8800,tamarind
8801,agar
8802,garlic
8803,turmeric
8804,mustard
8805,tamarind
8806,fenugreek
8807,sesame
8808,pear
8809,onion
8810,tomato
8811,corn
8812,pepper
8813,cumin
8814,potato
8815,wheat
8816,flour
8817,asafoetida
8818,caromseed
8819,coriander
8820,turmeric
8821,fennel
8822,sesame
8823,sunflower
8824,salt
8825,sunfloweroil
8826,egg
8827,eggplant
8828,onion
8829,coriander
8830,tamarind
8831,coconut
8832,salt
8833,sunflower
8834,pear
8835,tapiocapearl
8836,yogurt
8837,ghee
8838,cumin
8839,salt
8840,sugar
8841,millet
8842,horse
8843,rice
8844,fenugreek
8845,salt
8846,sunflower
8847,sunfloweroil
8848,wheat
8849,bread
8850,butter
8851,tomato
8852,cheese
8853,salt
8854,pepper
8855,oregano
8856,mushroom
8857,potato
8858,sunflower
8859,sunfloweroil
8860,tomato
8861,turmeric
8862,salt
8863,coriander
8864,mustard
8865,cumin
8866,cabbage
8867,rice
8868,basmatirice
8869,tomato
8870,onion
8871,clove
8872,garlic
8873,lemon
8874,allspice
8875,parsley
8876,pepper
8877,salt
8878,tomatopuree
8879,water
8880,olive
8881,paneer
8882,cheese
8883,cottagecheese
8884,corn
8885,tea
8886,chaatmasala
8887,coriander
8888,raisin
8889,cashewnut
8890,wheat
8891,bread
8892,turmeric
8893,fenugreek
8894,salt
8895,sunflower
8896,sunfloweroil
8897,wholewheatbread
8898,flour
8899,butter
8900,saffron
8901,cinnamon
8902,sugar
8903,water
8904,apple
8905,lemon
8906,lemonjuice
8907,pumpkin
8908,coconut
8909,milk
8910,coconutmilk
8911,pepper
8912,olive
8913,salt
8914,coriander
8915,onion
8916,grass
8917,lemongrass
8918,lemon
8919,water
8920,clove
8921,garlic
8922,ginger
8923,cumin
8924,whitepepper
8925,olive
8926,capers
8927,pasta
8928,garlic
8929,salt
8930,pepper
8931,cheese
8932,fetacheese
8933,parmesancheese
8934,basil
8935,tamarind
8936,caromseed
8937,fennel
8938,flour
8939,salt
8940,turmeric
8941,water
8942,onion
8943,peanut
8944,coriander
8945,lemon
8946,chaatmasala
8947,rice
8948,water
8949,cardamom
8950,lemon
8951,sunflower
8952,bakingpowder
8953,sunfloweroil
8954,corn
8955,salt
8956,water
8957,stew
8958,cumin
8959,coriander
8960,corianderseed
8961,sunflower
8962,sunfloweroil
8963,clove
8964,garlic
8965,ginger
8966,onion
8967,coconut
8968,mustard
8969,tomato
8970,tomatopuree
8971,turmeric
8972,garammasala
8973,peas
8974,onion
8975,tomato
8976,cumin
8977,pepper
8978,cardamom
8979,ginger
8980,garlic
8981,tamarind
8982,mustard
8983,coriander
8984,salt
8985,lentils
8986,sugar
8987,anise
8988,staranise
8989,corianderseed
8990,fennel
8991,poppyseed
8992,coconut
8993,gingergarlicpaste
8994,emu
8995,onion
8996,clove
8997,garlic
8998,ghee
8999,mustard
9000,cumin
9001,turmeric
9002,asafoetida
9003,godamasala
9004,tamarind
9005,water
9006,salt
9007,coriander
9008,chicken
9009,turmeric
9010,lemon
9011,salt
9012,lemonjuice
9013,onion
9014,ginger
9015,garlic
9016,coriander
9017,garammasala
9018,fennel
9019,tomato
9020,coconut
9021,coconutoil
9022,colocasia
9023,tamarind
9024,salt
9025,coconut
9026,onion
9027,coconutoil
9028,mustard
9029,cumin
9030,bittergourd
9031,onion
9032,yogurt
9033,butter
9034,buttermilk
9035,milk
9036,turmeric
9037,salt
9038,coconut
9039,mustard
9040,coconutoil
9041,flour
9042,sugar
9043,bakingpowder
9044,salt
9045,water
9046,sunflower
9047,sunfloweroil
9048,vinegar
9049,vanilla
9050,cake
9051,egg
9052,broccoli
9053,onion
9054,tomato
9055,clove
9056,garlic
9057,turmeric
9058,coriander
9059,salt
9060,rice
9061,mustard
9062,peanut
9063,turmeric
9064,onion
9065,salt
9066,ghee
9067,lemon
9068,lemonjuice
9069,coriander
9070,emu
9071,dates
9072,almond
9073,coconut
9074,chia
9075,lemon
9076,lemonjuice
9077,wheat
9078,flour
9079,spinach
9080,tofu
9081,yogurt
9082,fenugreek
9083,dill
9084,cumin
9085,caromseed
9086,sesame
9087,garammasala
9088,lemon
9089,sunflower
9090,sunfloweroil
9091,salt
9092,tea
9093,lemonjuice
9094,flour
9095,wheat
9096,semolina
9097,milk
9098,milkpowder
9099,corn
9100,sugar
9101,butter
9102,yogurt
9103,condensedmilk
9104,bakingpowder
9105,raisin
9106,vanilla
9107,cardamom
9108,vinegar
9109,salt
9110,carrot
9111,onion
9112,ginger
9113,salt
9114,turmeric
9115,fennel
9116,coriander
9117,sunflower
9118,sunfloweroil
9119,rice
9120,onion
9121,tomato
9122,cucumber
9123,potato
9124,pomegranate
9125,mango
9126,peanut
9127,tamarind
9128,chaatmasala
9129,salt
9130,tea
9131,coriander
9132,yogurt
9133,onion
9134,sugar
9135,cumin
9136,pepper
9137,salt
9138,coriander
9139,lotus
9140,ghee
9141,milk
9142,cardamom
9143,cinnamon
9144,saffron
9145,almond
9146,raisin
9147,bottlegourd
9148,yam
9149,sugar
9150,ghee
9151,cashewnut
9152,almond
9153,cardamom
9154,cherry
9155,potato
9156,coriander
9157,corianderseed
9158,cumin
9159,fennel
9160,pepper
9161,ginger
9162,garlic
9163,tamarind
9164,sugar
9165,water
9166,salt
9167,gingergarlicpaste
9168,potato
9169,tomato
9170,sunflower
9171,sunfloweroil
9172,cumin
9173,asafoetida
9174,salt
9175,sugar
9176,turmeric
9177,garammasala
9178,coriander
9179,mango
9180,fenugreek
9181,salt
9182,peanut
9183,peanutoil
9184,asafoetida
9185,coconut
9186,coriander
9187,mint
9188,clove
9189,garlic
9190,ginger
9191,cumin
9192,lemon
9193,salt
9194,lemonjuice
9195,carrot
9196,ghee
9197,milk
9198,yam
9199,sugar
9200,cardamom
9201,almond
9202,cashewnut
9203,chicken
9204,sunflower
9205,sunfloweroil
9206,butter
9207,onion
9208,clove
9209,garlic
9210,yogurt
9211,turmeric
9212,salt
9213,cumin
9214,onion
9215,clove
9216,garlic
9217,turmeric
9218,sambarpowder
9219,coriander
9220,tamarind
9221,lemon
9222,water
9223,salt
9224,sesame
9225,asafoetida
9226,rye
9227,fenugreek
9228,chickpea
9229,lentils
9230,pepper
9231,capsicum
9232,sesame
9233,godamasala
9234,turmeric
9235,asafoetida
9236,tamarind
9237,sunflower
9238,sunfloweroil
9239,mustard
9240,cumin
9241,coriander
9242,egg
9243,potato
9244,poppyseed
9245,tomato
9246,tomatopuree
9247,turmeric
9248,onion
9249,ginger
9250,clove
9251,garlic
9252,mustard
9253,mustardoil
9254,sugar
9255,salt
9256,flour
9257,semolina
9258,rice
9259,milk
9260,cardamom
9261,coconut
9262,ghee
9263,sunflower
9264,sunfloweroil
9265,condensedmilk
9266,papaya
9267,coconut
9268,pear
9269,onion
9270,turmeric
9271,cumin
9272,mustard
9273,tamarind
9274,gooseberry
9275,sunflower
9276,sunfloweroil
9277,salt
9278,buckwheat
9279,wheat
9280,flour
9281,corn
9282,sugar
9283,icing
9284,apple
9285,bakingpowder
9286,cinnamon
9287,vanilla
9288,butter
9289,milk
9290,millet
9291,spinach
9292,fennel
9293,sunflower
9294,sunfloweroil
9295,salt
9296,pasta
9297,milk
9298,sugar
9299,cardamom
9300,ghee
9301,cashewnut
9302,raisin
9303,saffron
9304,coconut
9305,pasta
9306,sunflower
9307,salt
9308,sunfloweroil
9309,butter
9310,wheat
9311,flour
9312,milk
9313,cheese
9314,cheddarcheese
9315,pepper
9316,corn
9317,sweetcorn
9318,broccoli
9319,capsicum
9320,butter
9321,ghee
9322,ginger
9323,cumin
9324,turmeric
9325,coriander
9326,lemon
9327,lemonjuice
9328,salt
9329,flour
9330,water
9331,chicken
9332,cream
9333,tandoorimasala
9334,garammasala
9335,cumin
9336,chaatmasala
9337,salt
9338,lemon
9339,lemonjuice
9340,cauliflower
9341,beans
9342,greenbeans
9343,mustard
9344,turmeric
9345,salt
9346,sesame
9347,sugar
9348,corn
9349,flour
9350,chocolate
9351,butter
9352,egg
9353,salt
9354,milk
9355,yeast
9356,icing
9357,vanilla
9358,cauliflower
9359,turmeric
9360,cumin
9361,sugar
9362,mustard
9363,mustardoil
9364,salt
9365,poppyseed
9366,coconut
9367,garlic
9368,clove
9369,banana
9370,tea
9371,mint
9372,sunflower
9373,sunfloweroil
9374,emu
9375,wheat
9376,bread
9377,egg
9378,cream
9379,milk
9380,sugar
9381,butter
9382,salt
9383,syrup
9384,honey
9385,potato
9386,tomato
9387,salt
9388,cumin
9389,pepper
9390,ketchup
9391,sugar
9392,tea
9393,garammasala
9394,onion
9395,coriander
9396,rice
9397,flour
9398,ghee
9399,salt
9400,water
9401,coconut
9402,sugar
9403,semolina
9404,cashewnut
9405,cardamom
9406,ginger
9407,tomato
9408,cinnamon
9409,turmeric
9410,garammasala
9411,coriander
9412,ghee
9413,cumin
9414,greenzucchini
9415,zucchini
9416,spinach
9417,corn
9418,pepper
9419,tamarind
9420,fenugreek
9421,cumin
9422,sesame
9423,mustard
9424,chicken
9425,pepper
9426,lemon
9427,salt
9428,lemonjuice
9429,lasagna
9430,cheese
9431,mozzarellacheese
9432,parmesancheese
9433,tomato
9434,basil
9435,pasta
9436,parsley
9437,egg
9438,onion
9439,sunflower
9440,sunfloweroil
9441,pepper
9442,salt
9443,tomato
9444,clove
9445,garlic
9446,corn
9447,pepper
9448,cinnamon
9449,cashewnut
9450,lemon
9451,lemonjuice
9452,salt
9453,tamarind
9454,rasampowder
9455,tomato
9456,ghee
9457,salt
9458,asafoetida
9459,mustard
9460,broccoli
9461,onion
9462,clove
9463,garlic
9464,milk
9465,almond
9466,salt
9467,pepper
9468,olive
9469,potato
9470,mustard
9471,cumin
9472,clove
9473,garlic
9474,turmeric
9475,mustardoil
9476,salt
9477,tamarind
9478,coconut
9479,clove
9480,garlic
9481,coriander
9482,cumin
9483,salt
9484,mint
9485,lentils
9486,onion
9487,tomato
9488,coconut
9489,salt
9490,rye
9491,cumin
9492,asafoetida
9493,turmeric
9494,curryleaf
9495,coriander
9496,spinach
9497,potato
9498,clove
9499,garlic
9500,onion
9501,egg
9502,milk
9503,cheese
9504,cheddarcheese
9505,olive
9506,salt
9507,pepper
9508,rice
9509,butter
9510,onion
9511,clove
9512,garlic
9513,pepper
9514,capsicum
9515,mushroom
9516,cream
9517,cheese
9518,salt
9519,oregano
9520,creamcheese
9521,mushroom
9522,onion
9523,tomato
9524,ginger
9525,clove
9526,garlic
9527,turmeric
9528,coriander
9529,cumin
9530,garammasala
9531,mango
9532,salt
9533,sunflower
9534,sunfloweroil
9535,agar
9536,drymangopowder
9537,tomato
9538,salt
9539,sugar
9540,lemon
9541,lemonjuice
9542,cinnamon
9543,clove
9544,flour
9545,sunflower
9546,sunfloweroil
9547,asafoetida
9548,water
9549,turmeric
9550,lemon
9551,salt
9552,lemonjuice
9553,coriander
9554,tomato
9555,melon
9556,water
9557,cucumber
9558,pepper
9559,olive
9560,salt
9561,basil
9562,beans
9563,kidneybeans
9564,olive
9565,onion
9566,clove
9567,garlic
9568,tomato
9569,honey
9570,cumin
9571,oregano
9572,cayenne
9573,pepper
9574,salt
9575,oats
9576,egg
9577,coriander
9578,mango
9579,yogurt
9580,salt
9581,coconut
9582,cumin
9583,turmeric
9584,coconutoil
9585,mustard
9586,fenugreek
9587,rice
9588,basmatirice
9589,greenzucchini
9590,zucchini
9591,clove
9592,garlic
9593,peas
9594,tea
9595,beans
9596,mint
9597,salt
9598,olive
9599,potato
9600,mustard
9601,mustardoil
9602,cookingoil
9603,cumin
9604,asafoetida
9605,fenugreek
9606,coriander
9607,mango
9608,chaatmasala
9609,garammasala
9610,turmeric
9611,tomato
9612,tomatopuree
9613,tamarind
9614,taco
9615,drymangopowder
9616,oats
9617,flour
9618,millet
9619,egg
9620,sunflower
9621,sunfloweroil
9622,milk
9623,yogurt
9624,bakingpowder
9625,chicken
9626,garlic
9627,lemon
9628,lemonjuice
9629,oregano
9630,thyme
9631,rose
9632,rosemary
9633,salt
9634,cumin
9635,garammasala
9636,wheat
9637,bread
9638,egg
9639,milk
9640,flour
9641,agar
9642,corn
9643,sweetcorn
9644,tea
9645,capsicum
9646,pepper
9647,coriander
9648,cheese
9649,bread
9650,butter
9651,salt
9652,milk
9653,sugar
9654,cinnamon
9655,lemon
9656,corn
9657,flour
9658,egg
9659,vanilla
9660,bread
9661,yogurt
9662,onion
9663,sesame
9664,sugar
9665,corn
9666,salt
9667,flour
9668,sunflower
9669,sunfloweroil
9670,rice
9671,clove
9672,garlic
9673,sunflower
9674,sunfloweroil
9675,mustard
9676,peanut
9677,cashewnut
9678,salt
9679,cumin
9680,fennel
9681,corn
9682,pepper
9683,sesame
9684,onion
9685,tomato
9686,ginger
9687,garlic
9688,cumin
9689,turmeric
9690,garammasala
9691,salt
9692,sugar
9693,coriander
9694,gingergarlicpaste
9695,egg
9696,onion
9697,tomato
9698,coriander
9699,garammasala
9700,cinnamon
9701,clove
9702,sunflower
9703,salt
9704,sunfloweroil
9705,garlic
9706,ginger
9707,coconut
9708,fennel
9709,corn
9710,pepper
9711,poppyseed
9712,cumin
9713,agar
9714,tomato
9715,capsicum
9716,turmeric
9717,coriander
9718,salt
9719,coconut
9720,onion
9721,garlic
9722,corianderseed
9723,pepper
9724,cumin
9725,tamarind
9726,lemon
9727,lemonjuice
9728,ginger
9729,turmeric
9730,rye
9731,celery
9732,asafoetida
9733,mustard
9734,mustardoil
9735,salt
9736,onion
9737,coriander
9738,potato
9739,ginger
9740,garlic
9741,salt
9742,milk
9743,coriander
9744,onion
9745,tomato
9746,corianderseed
9747,cumin
9748,poppyseed
9749,fennel
9750,lentils
9751,sugar
9752,coconut
9753,gingergarlicpaste
9754,chicken
9755,potato
9756,beetroot
9757,coriander
9758,ginger
9759,garlic
9760,cumin
9761,garammasala
9762,salt
9763,corn
9764,pepper
9765,sunflower
9766,sunfloweroil
9767,wheat
9768,bread
9769,gingergarlicpaste
9770,agar
9771,stew
9772,wholewheatbread
9773,pasta
9774,olive
9775,mushroom
9776,corn
9777,sweetcorn
9778,salt
9779,basil
9780,clove
9781,garlic
9782,onion
9783,sugar
9784,pepper
9785,rose
9786,rosemary
9787,tomato
9788,tomatopuree
9789,cheese
9790,mozzarellacheese
9791,rice
9792,lemon
9793,grass
9794,lemongrass
9795,onion
9796,clove
9797,garlic
9798,ginger
9799,lemonjuice
9800,tofu
9801,salt
9802,pepper
9803,stew
9804,egg
9805,coriander
9806,potato
9807,mango
9808,chaatmasala
9809,lemon
9810,lemonjuice
9811,onion
9812,yogurt
9813,salt
9814,sugar
9815,coriander
9816,mint
9817,tamarind
9818,pasta
9819,egg
9820,clove
9821,garlic
9822,ginger
9823,oregano
9824,onion
9825,tomato
9826,carrot
9827,beans
9828,greenbeans
9829,pepper
9830,capsicum
9831,kidneybeans
9832,olive
9833,butter
9834,salt
9835,coriander
9836,potato
9837,coconut
9838,milk
9839,coconutmilk
9840,water
9841,basil
9842,grass
9843,lemongrass
9844,lemon
9845,ginger
9846,onion
9847,fir
9848,lime
9849,clove
9850,garlic
9851,coriander
9852,cumin
9853,turmeric
9854,salt
9855,saffron
9856,rice
9857,basmatirice
9858,milk
9859,sugar
9860,condensedmilk
9861,almond
9862,pistachio
9863,cashewnut
9864,rose
9865,cardamom
9866,mixednuts
9867,poppyseed
9868,cinnamon
9869,rice
9870,water
9871,beans
9872,greenbeans
9873,carrot
9874,broccoli
9875,peas
9876,tea
9877,coconut
9878,milk
9879,coconutmilk
9880,ginger
9881,corn
9882,pepper
9883,grass
9884,lemongrass
9885,lemon
9886,sunflower
9887,salt
9888,sunfloweroil
9889,beans
9890,onion
9891,tomato
9892,cheese
9893,cheddarcheese
9894,cumin
9895,pepper
9896,salt
9897,olive
9898,wheat
9899,flour
9900,yogurt
9901,salt
9902,sunflower
9903,sunfloweroil
9904,potato
9905,turmeric
9906,garammasala
9907,mango
9908,cumin
9909,drymangopowder
9910,paneer
9911,capsicum
9912,onion
9913,ginger
9914,tomato
9915,cumin
9916,turmeric
9917,coriander
9918,salt
9919,macaroni
9920,pasta
9921,spinach
9922,sunflower
9923,sunfloweroil
9924,cheese
9925,parmesancheese
9926,milk
9927,butter
9928,pepper
9929,salt
9930,corn
9931,flour
9932,pepper
9933,onion
9934,clove
9935,garlic
9936,ginger
9937,tomato
9938,ketchup
9939,salt
9940,pumpkin
9941,shallot
9942,cinnamon
9943,fenugreek
9944,turmeric
9945,pepper
9946,sugar
9947,coconut
9948,milk
9949,salt
9950,coconutmilk
9951,clove
9952,garlic
9953,mustard
9954,fish
9955,vinegar
9956,pepper
9957,sesame
9958,garlic
9959,ginger
9960,onion
9961,corn
9962,peas
9963,onion
9964,coconut
9965,coriander
9966,corianderseed
9967,tamarind
9968,turmeric
9969,salt
9970,oats
9971,sugar
9972,almond
9973,ghee
9974,butter
9975,allspice
9976,peas
9977,cumin
9978,mustard
9979,celery
9980,fennel
9981,coriander
9982,salt
9983,tomato
9984,onion
9985,clove
9986,garlic
9987,flour
9988,wheat
9989,caromseed
9990,pepper
9991,corn
9992,asafoetida
9993,turmeric
9994,salt
9995,ghee
9996,sunflower
9997,sunfloweroil
9998,water
9999,chaatmasala
10000,coriander
10001,pepper
10002,capsicum
10003,bread
10004,clove
10005,garlic
10006,peanut
10007,sugar
10008,lemon
10009,salt
10010,lemonjuice
10011,millet
10012,fenugreek
10013,onion
10014,ginger
10015,clove
10016,garlic
10017,mustard
10018,coriander
10019,coconut
10020,salt
10021,milk
10022,wheat
10023,bread
10024,sugar
10025,water
10026,cardamom
10027,cashewnut
10028,almond
10029,pistachio
10030,saffron
10031,rose
10032,ghee
10033,rice
10034,wheat
10035,peas
10036,chickpea
10037,beans
10038,soybean
10039,coriander
10040,cumin
10041,olive
10042,cabbage
10043,clove
10044,garlic
10045,ginger
10046,pepper
10047,salt
10048,capsicum
10049,fir
10050,onion
10051,cauliflower
10052,mushroom
10053,sunflower
10054,sunfloweroil
10055,egg
10056,spinach
10057,pepper
10058,capsicum
10059,onion
10060,chaatmasala
10061,salt
10062,cheese
10063,sunflower
10064,sunfloweroil
10065,mango
10066,cumin
10067,salt
10068,greenzucchini
10069,zucchini
10070,carrot
10071,potato
10072,wheat
10073,bread
10074,garlic
10075,egg
10076,pepper
10077,salt
10078,wholewheatbread
10079,beans
10080,onion
10081,ginger
10082,garlic
10083,lemon
10084,lemonjuice
10085,asafoetida
10086,turmeric
10087,salt
10088,mustard
10089,rice
10090,flour
10091,water
10092,milk
10093,cardamom
10094,coconut
10095,coconutmilk
10096,ghee
10097,rye
10098,water
10099,sugar
10100,wheat
10101,flour
10102,salt
10103,ghee
10104,sunflower
10105,sunfloweroil
10106,cinnamon
10107,water
10108,coconut
10109,cardamom
10110,sunflower
10111,sunfloweroil
10112,corn
10113,flour
10114,rice
10115,turmeric
10116,salt
10117,flour
10118,cardamom
10119,milk
10120,coconut
10121,ghee
10122,sugar
10123,water
10124,radish
10125,mustard
10126,mustardoil
10127,caromseed
10128,asafoetida
10129,ginger
10130,turmeric
10131,salt
10132,rice
10133,oats
10134,fenugreek
10135,ginger
10136,coriander
10137,salt
10138,ghee
10139,pepper
10140,capsicum
10141,onion
10142,paneer
10143,cheese
10144,cottagecheese
10145,tomato
10146,ketchup
10147,pizza
10148,mozzarellacheese
10149,broccoli
10150,onion
10151,pepper
10152,capsicum
10153,sugar
10154,vinegar
10155,olive
10156,salt
10157,peas
10158,flour
10159,onion
10160,ginger
10161,garammasala
10162,pepper
10163,cumin
10164,coriander
10165,salt
10166,peas
10167,chickpea
10168,tomato
10169,tomatopuree
10170,ginger
10171,yogurt
10172,asafoetida
10173,coriander
10174,turmeric
10175,salt
10176,sunflower
10177,sunfloweroil
10178,radish
10179,cumin
10180,coriander
10181,salt
10182,corn
10183,flour
10184,wheat
10185,salt
10186,stew
10187,egg
10188,onion
10189,clove
10190,garlic
10191,pepper
10192,capsicum
10193,cumin
10194,oregano
10195,tomato
